id,date,user,text
1468385804,Tue Apr 07 01:20:58 PDT 2009,VioletsCRUK,@jason_2008 Hello! Im out of coffee this morning..that's what i get for winding you up yesterday!!! Lol  Have a good day!
1680871622,Sat May 02 12:41:30 PDT 2009,VioletsCRUK,I burnt the roof off my mouth with mashed potato earlier....i now have a big blister there. Whats best...Bonjela or something..ouch!! 
1694901861,Mon May 04 04:32:41 PDT 2009,VioletsCRUK,@jason_2008 I know!!! Such a crappy day for a bank holiday! 
1835338065,Mon May 18 05:45:29 PDT 2009,VioletsCRUK,Im goin 2 hane 2 have a marathon tweeting session this week if im goin to be Twitter-barred all weekend!  From Fri l/time till Mon Evenin!
1835475242,Mon May 18 06:04:36 PDT 2009,VioletsCRUK,@Karen230683 lol Im dreading it!!  Will have to try and fight the craving to twitter...il just spend the whole w/end drunk..that'll work!
1880642602,Fri May 22 01:58:42 PDT 2009,VioletsCRUK,Bout to tune in to @colinkelly for the last time till Tuesday!  Will have major Face-Off withdrawl by then! lol
1880744068,Fri May 22 02:20:38 PDT 2009,VioletsCRUK,"@dbdc That is good news..and its Friday..even better!!! Yeah i am, will be a laugh! Shall miss my Twitter family tho..no tweets till Mon! "
1881570645,Fri May 22 05:01:03 PDT 2009,VioletsCRUK,@deanscotland Thanks Dean...oh even just seeing those words non-tweeting makes me sad!!  lol You have a good one too!
1961374293,Fri May 29 09:24:18 PDT 2009,VioletsCRUK,#ivealwayswantedtosay Sorry to his wife also for moonying her...she was a lovely lady and it was a dare...she did not deserve that! 
1970138841,Sat May 30 02:36:45 PDT 2009,VioletsCRUK,"@jason_2008 Oh fgs is it gone again..grrrr...i can see it, dunno why no one else can!!  Oh and thanks for agreeing to share ur pizza!! lol"
1970287308,Sat May 30 03:14:02 PDT 2009,VioletsCRUK,I am gonna sign out for a bit and see if my pic decides to come back and visit me again  plus i need to eat..im hank!! Tweet yas later xxx
1970570179,Sat May 30 04:23:40 PDT 2009,VioletsCRUK,@mfowmes Great to hear it..gawrjus here too! Bout to go for a marathon sunbathing sess! Tried that...its not makin any difference! 
1974622597,Sat May 30 13:30:37 PDT 2009,VioletsCRUK,"@pd1001 LOL only in spirit Paul.(literally).we would have been out together, but a certain someone (@glasgowlassy) lives in Canada!! "
1975033814,Sat May 30 14:18:29 PDT 2009,VioletsCRUK,"@mfowmes Ooh good chioce..i dnt have any though!!  May have a cheese, ham and onion relish toastie instead! What sort of PN is it?"
1975327721,Sat May 30 14:55:38 PDT 2009,VioletsCRUK,@Glasgowlassy Eeeek thats why i couldn't cope with living in a hot country!! @rosskie 
1979714587,Sun May 31 04:12:35 PDT 2009,VioletsCRUK,@Karen230683 LOL i thought it was a big moth and i waved it away..then veryone shouted &quot;its a bad Arlene!!&quot; I was traumatised!! pmsl 
1979719987,Sun May 31 04:13:58 PDT 2009,VioletsCRUK,@Pepsimo Aw that is a pity...im sure he loved it while he was there though! 
1983964979,Sun May 31 14:10:38 PDT 2009,VioletsCRUK,@Karen230683 @Glasgowlassy Right have downloaded the bloody thing...have added you 2...now my f'n mic won't work! Grrrr!! 
1984457315,Sun May 31 15:08:42 PDT 2009,VioletsCRUK,@Karen230683 @Glasgowlassy Ooh what you havin to eat? Still can't get this feckin mic to work!! 
1997005096,Mon Jun 01 16:04:58 PDT 2009,VioletsCRUK,@Karen230683 @glasgowlassy oh btw im leaving yas again from the 3rd to 6th July..goin back to Tarbert for another festival!! 
1997080008,Mon Jun 01 16:13:02 PDT 2009,VioletsCRUK,@Glasgowlassy I know..i hate waking up at the good part!!!  lol @karen230683
2001548352,Tue Jun 02 01:15:03 PDT 2009,VioletsCRUK,@Glasgowlassy Aw mine wasnt by choice...u know i do the longest g'night's ever! LOL Was p/off bout losing wireless connectn!  @karen230683
2001582274,Tue Jun 02 01:21:57 PDT 2009,VioletsCRUK,@tc2866 Youre right Tommy! We are bein fooled into thinking we actually live in a hot country! haha Gonna be gutted when rain comes back! 
2003123318,Tue Jun 02 05:55:38 PDT 2009,VioletsCRUK,"I am so hungry today for some reason..so far my snackage has been crusty bread n cheese, fruitcake &amp; just had a cookie with my coffee!! "
2005867952,Tue Jun 02 10:18:10 PDT 2009,VioletsCRUK,@Karen230683 I was near sick..&amp; to top it all off cause the back door been open all day its like a bloody insect farm in the house too!! 
2006430617,Tue Jun 02 11:09:27 PDT 2009,VioletsCRUK,@Karen230683 Gawd you be careful missus walking about at night on your own  seriously!!! @rosskie @glasgowlassy Got me worried now! :-/
2006525484,Tue Jun 02 11:17:44 PDT 2009,VioletsCRUK,@Karen230683 Oh don't you bloody dare!!! :-o Just be careful....he sounds dodgy that guy!!  @glasgowlassy
2009028948,Tue Jun 02 15:02:15 PDT 2009,VioletsCRUK,@Pepsimo Aw that's awful...id be lost without her! My Dad passed away 9 yrs ago and i still miss him terribly!! 
2015579140,Wed Jun 03 05:01:32 PDT 2009,VioletsCRUK,@Karen230683 Aww i hate that...my skin crawling at the thought!!! 
2016226013,Wed Jun 03 06:24:12 PDT 2009,VioletsCRUK,@Glasgowlassy lol aw your fum must be killin ya!! Bet you didn't want to go to work today? 
2018210273,Wed Jun 03 09:36:37 PDT 2009,VioletsCRUK,@Karen230683 Nightmare innit!! I curse the day my mum gave me my 1st beer...she could have waited till my 3rd brithday!  LOL @glasgowlassy
2048402979,Fri Jun 05 15:08:34 PDT 2009,VioletsCRUK,@nitch79 lmao....yes quite....but wait...then they might shut down Twitter completely!!  Arrrgrggghhhhh Nnnnooooooooooooooooooo lol
2048712262,Fri Jun 05 15:39:01 PDT 2009,VioletsCRUK,@kendoo Oh i just don't want to think about more rain...makes me depressed! 
2052200999,Fri Jun 05 23:58:21 PDT 2009,VioletsCRUK,(yawns) cannot believe im wakened so early on a Saturday morning!!  We Eva had a bad dream and woke us all up at 7.10 am boohoo!!!
2052289301,Sat Jun 06 00:14:15 PDT 2009,VioletsCRUK,Everyone is talking off bad weather! I have wakened up to blue skies and sun...im scared now cause means the rain is comin to us!!  Nooooo
2052454172,Sat Jun 06 00:47:03 PDT 2009,VioletsCRUK,@sara_morgan Aw no..the dreaded rain!! We live in Scotland so imsyre we will get it soon enough too!! 
2052465807,Sat Jun 06 00:49:31 PDT 2009,VioletsCRUK,@jason_2008 Morning!! Looks bright here too..sunny at the mo..dunno for how long though!  Lycra dance sounds good!! lol
2052519813,Sat Jun 06 01:00:47 PDT 2009,VioletsCRUK,@j_mccoy Can't kids all up and running bout like loonies!!! Bed sounds lovely tho..i wish!   lol Loud music helpin..will be dancin sn! lol
2052919455,Sat Jun 06 02:32:50 PDT 2009,VioletsCRUK,@marginatasnaily I know!!!  Have hoovered it but still feels sandy ffs!! Nightmare!! lol
2055502943,Sat Jun 06 09:26:07 PDT 2009,VioletsCRUK,@MattLewisMusic Aww you not well again Matt?  Whats up?
2057611341,Sat Jun 06 13:19:41 PDT 2009,VioletsCRUK,@marginatasnaily lol i was chucked of 4 times in 24 hours ysterday!! We call it the 'sin bin' you can look from the sides but not play!! 
2057654240,Sat Jun 06 13:24:34 PDT 2009,VioletsCRUK,@marginatasnaily its nuts..just says you have been twittering too much try again later!  It must be to stop it bein too slow or something!
2057955079,Sat Jun 06 13:59:08 PDT 2009,VioletsCRUK,@Karen230683 ufffffff if hes a an arsehole when drunk then hes a no go!!  Thats bollocks!!
2058255412,Sat Jun 06 14:34:35 PDT 2009,VioletsCRUK,"Oh i may have to go to bed soon..,,,Arrrggghhhh i really dnt want to get up at 6.30 on a Sunday but i must! "
2067636547,Sun Jun 07 12:41:40 PDT 2009,VioletsCRUK,@jimkerr09 That was a really lovely tribute to your young friend....i'm sorry for your loss.  He sounded like a great lad!
2067814724,Sun Jun 07 13:00:27 PDT 2009,VioletsCRUK,@IanJenkin lol aw i was hoping you'd be in there long enough to do a few home improvements!! 
2067875215,Sun Jun 07 13:06:36 PDT 2009,VioletsCRUK,@Pepsimo Aw thats a shame...i hope he improves soon! You feel so helpless when they are poorly..theres nothin worse. 
2175730695,Mon Jun 15 01:49:53 PDT 2009,VioletsCRUK,Oh i want the sun back..its too cloudy! boohoo! 
2175961428,Mon Jun 15 02:30:29 PDT 2009,VioletsCRUK,@deejay96 LOL famous for what? Tweeting a loada bollocks?!! OMG is it all those Britney Vid things..offs!! 
2175991551,Mon Jun 15 02:35:50 PDT 2009,VioletsCRUK,@Karen230683 Just in last 10 mins ffs..there is something seriously wrong with this situation!!! LOL 
2177428238,Mon Jun 15 06:05:20 PDT 2009,VioletsCRUK,@Karen230683 Awww booo that is crap!! Hate goin shopping and coming home empty handed! 
