id,date,user,text
1678460716,Sat May 02 06:46:50 PDT 2009,Spidersamm,"i didnt get to meet bradie tonight, he was to sooky to come "
1686233824,Sun May 03 04:27:55 PDT 2009,Spidersamm,"@shaundiviney Shaun  this announcement better be worth it, andy said your making it out to be bigger than it is, haha :|"
1686327198,Sun May 03 04:55:42 PDT 2009,Spidersamm,"@aamelia i think they're announcing more shows :| but andy said the announcements not that big, so it will probably be shit "
1694064694,Mon May 04 00:55:44 PDT 2009,Spidersamm,@staceymeow  why do i have to shutup then?
1694955165,Mon May 04 04:43:43 PDT 2009,Spidersamm,@HelloLizzi sameeeee  did you listen to that bside they recorded?
1751988405,Sat May 09 20:46:27 PDT 2009,Spidersamm,i just fell off the back of the moty and dad laughed at me cos  ahahah
1753775745,Sun May 10 03:23:09 PDT 2009,Spidersamm,"@HelloLizzi why are you outside  are you with someone, atleast, haah"
1754419867,Sun May 10 06:12:25 PDT 2009,Spidersamm,@staceymeow ILL ONLY DO A FEW batch 
1793616086,Thu May 14 03:22:22 PDT 2009,Spidersamm,:o i got taught by good ol' Dan Reardons 3rd cousin today ;) awyeeee.... he was an asshole though 
1794186912,Thu May 14 05:11:25 PDT 2009,Spidersamm,poor farren ray  man you dickhead...
1824839139,Sun May 17 03:10:00 PDT 2009,Spidersamm,"@staaceeyy awh i know, i listened on the radio HAHAH  disspointing."
1833986132,Mon May 18 01:11:28 PDT 2009,Spidersamm,"i chucked the dom ontop of the girls lockers cos it smelt gross and veronica went off at me  cos she couldnt reach it, ahahah"
1834581361,Mon May 18 03:28:52 PDT 2009,Spidersamm,@staaceeyy dont worry just stuff to do with my brother 
1834654085,Mon May 18 03:44:49 PDT 2009,Spidersamm,going to shower... i feel sick and worried 
1835436878,Mon May 18 05:59:34 PDT 2009,Spidersamm,"what is shimmy about? i need to know  for school. is it about liking agirl and wanting her to like him back or is that princess, haha"
1880069665,Fri May 22 00:00:22 PDT 2009,Spidersamm,"got our music performance out of the way today, it wasnt as hectic as i though..mainly cos im a bass extraudonaire,hahahah not really but "
1956159179,Thu May 28 21:18:12 PDT 2009,Spidersamm,@shaundiviney well i wont get one    noooo
1956178984,Thu May 28 21:20:32 PDT 2009,Spidersamm,why do we have to go to school 
1956856143,Thu May 28 22:52:00 PDT 2009,Spidersamm,@leonblair  i wanna be there  damn for living in tassie
1957364648,Fri May 29 00:16:33 PDT 2009,Spidersamm,@shortstackband grrrrrrrrrrrrrrrrrrrrrrrr 
1958046629,Fri May 29 02:28:50 PDT 2009,Spidersamm,so during that whole whole addiction talk with my brother and that lady....i broke down and couldnt help but cry 
1965915677,Fri May 29 16:46:45 PDT 2009,Spidersamm,@saamanthajaane :o exams. YUCK    that will be hectic!
1966109943,Fri May 29 17:08:33 PDT 2009,Spidersamm,"@staaceeyy weeooow, i feel fat.... i remember when i used to weigh that much  pfffffffffffffffffffffftttttttt long time ago, hahaha"
1967386032,Fri May 29 19:29:09 PDT 2009,Spidersamm,"@staaceeyy lawl lawl lawl lawl lawl lawl, i dont know wether to send it    gdgdfgdfhfd"
1967744918,Fri May 29 20:08:09 PDT 2009,Spidersamm,"having a smoke    but hes pretty, although he looked stoned, hahaha"
