id,date,user,text
1880976026,Fri May 22 03:10:00 PDT 2009,SallytheShizzle,@OfficialAS without ASA....i'm sorry if you didn't know that already 
1881233915,Fri May 22 04:02:26 PDT 2009,SallytheShizzle,@BrittGoosie yeah we know  don't look....... i CANT imagine why they were posted..... not.
1881238831,Fri May 22 04:03:23 PDT 2009,SallytheShizzle,@OfficialAS @angelapanagacos i'm scared 
1881310608,Fri May 22 04:16:54 PDT 2009,SallytheShizzle,@angelapanagacos yeah true true. I've been applying for jobs..... buut so far nothing 
1881324735,Fri May 22 04:19:34 PDT 2009,SallytheShizzle,@BrittGoosie aww -huggles- well some people are just shit heads  fuck 'em!
1881354174,Fri May 22 04:24:56 PDT 2009,SallytheShizzle,@BrittGoosie fair enough. It MAY be something connected to you..but that DOESNT mean people have to be mean about it 
1881358481,Fri May 22 04:25:41 PDT 2009,SallytheShizzle,@angelapanagacos shit what about adge?!! WE CAN'T LEAVE HER!! 
1881518172,Fri May 22 04:52:49 PDT 2009,SallytheShizzle,@BrittGoosie OOOOH! XD that aint good then 
1881744696,Fri May 22 05:27:26 PDT 2009,SallytheShizzle,@BrittGoosie the fuck?! You kidding me?! They're obviously dicks of a doctor then! 
1881793316,Fri May 22 05:34:20 PDT 2009,SallytheShizzle,@BrittGoosie the fuck? that's just retardedness. I mean SURE sometimes they can stuff up...but they need to be careful and do reserach 
1881830911,Fri May 22 05:39:36 PDT 2009,SallytheShizzle,@BrittGoosie  awww....i COULD have one...I was meant to have a bloodtest but I ran away :/ oh well. You can have 'em done again!
1881889261,Fri May 22 05:47:25 PDT 2009,SallytheShizzle,@BrittGoosie woooah! yeah that's USUALLY an obvious thing to spot as well. It just sounds like CRAP doctors to me 
1881915136,Fri May 22 05:50:49 PDT 2009,SallytheShizzle,@BrittGoosie O.O woah. HAHA. i'd sue their arses 
1882002111,Fri May 22 06:01:54 PDT 2009,SallytheShizzle,@OfficialAS rofl  that isn't very good...maybe you can try pointing the mute button on the remote at him ;)
1882024131,Fri May 22 06:04:36 PDT 2009,SallytheShizzle,@OfficialAS http://twitpic.com/5osvk - foxtel one isn't as awesome  there's on 2 jonas pages AND a pic on the cover ;)
1882149871,Fri May 22 06:19:50 PDT 2009,SallytheShizzle,@OfficialAS they're hogging the rain again!!  ROFL xD
1882419705,Fri May 22 06:50:23 PDT 2009,SallytheShizzle,@_angeliina i know  some people just need to mature if they're doing it just to bait others XP
1882456661,Fri May 22 06:54:26 PDT 2009,SallytheShizzle,@_angeliina yeah... i USED to speak with them... but I drifted XD hahaha. and well from my weird angle...it's looks really immature 
1882461838,Fri May 22 06:55:01 PDT 2009,SallytheShizzle,@OfficialAS http://twitpic.com/5outw - BABE DOESN'T HAVE THE SWINE FLU!!  HEEEEEE IS A SHEEP PIG! HE'S SPECIAL!! ;D he loves your butt ...
1882530169,Fri May 22 07:02:18 PDT 2009,SallytheShizzle,@OfficialAS http://twitpic.com/5ovvv - hurts.to.laugh  XP
1883052733,Fri May 22 07:55:50 PDT 2009,SallytheShizzle,@MariaBernal yuppers. DAMN you economy!! 
1956327855,Thu May 28 21:38:41 PDT 2009,SallytheShizzle,@ddlovato YOU LIKE HAVING THIS POWER OVER US! -meanie 
1956343018,Thu May 28 21:40:35 PDT 2009,SallytheShizzle,@ddlovato my back hurts  stupid sitting on the floor :/ LOL TELL US ALREADY!!! pleeeease
1956695119,Thu May 28 22:27:44 PDT 2009,SallytheShizzle,@ColorMeKelly -sigh- we won't get to hear for a while...which SUCKS! 
1956782592,Thu May 28 22:40:40 PDT 2009,SallytheShizzle,@ColorMeKelly i give up  lmao. She isn't replying any time soon X(
1957183431,Thu May 28 23:45:13 PDT 2009,SallytheShizzle,does anyone know how to convert 6 est to Aus time? ROFL xD fucking radio disney 
1970161760,Sat May 30 02:42:34 PDT 2009,SallytheShizzle,HOLY FUCK! I just remember I have a SHIT LOAD of uni assignments that are meant to be finished - I AM GONNA FAIL SHIIIIIIIIIIIIIIIIIIIT!! 
1971702616,Sat May 30 07:42:28 PDT 2009,SallytheShizzle,boo. I was having fun until Billy/Sammie revealed herself  boooo
1978006666,Sat May 30 22:12:42 PDT 2009,SallytheShizzle,@OfficialAS haha yeah... but i need it to get my phone. Dad says I have till 4 to find it... not gonna happen 
