id,date,user,text
1677986256,Sat May 02 04:59:54 PDT 2009,DarkPiano,"@aliholden Not good, I hate that! "
1834897456,Mon May 18 04:32:57 PDT 2009,DarkPiano,"@k8dt Quite welcome! I get blipped every now and then through what I have at imeem, but they recently changed to 30-second clips! "
1975921983,Sat May 30 16:11:35 PDT 2009,DarkPiano,"@userpong Understandable, and I agree. Unfortunately, marketers are marketers. "
1990959034,Mon Jun 01 06:06:58 PDT 2009,DarkPiano,@theladywrites Indeed it is.  Wishing you and your husband and all others healing...
2057141850,Sat Jun 06 12:27:03 PDT 2009,DarkPiano,@musicstr7 Oh no!  Feel better soon!
1468902736,Tue Apr 07 04:19:32 PDT 2009,DarkPiano,"@suesshirtshop Same to you, Sue! "
1553553996,Sat Apr 18 14:34:48 PDT 2009,DarkPiano,@YouCanPlayPiano Link? 
1554136230,Sat Apr 18 16:10:03 PDT 2009,DarkPiano,@LadyMelancon Hey there! 
1557496715,Sun Apr 19 04:28:16 PDT 2009,DarkPiano,Loren DiGiorgi &quot;Prologue&quot; ? http://twt.fm/62980 A quiet lullabye for your Sunday morning 
1557568229,Sun Apr 19 04:53:12 PDT 2009,DarkPiano,"@CCGAL Thanks for the support, Janelle! "
1557633208,Sun Apr 19 05:13:57 PDT 2009,DarkPiano,@CoachCharrise Best of the best to ya 
1557647017,Sun Apr 19 05:18:23 PDT 2009,DarkPiano,@jmbuckingham Not me. I'm as pure as the snow. But I drifted. 
1558795441,Sun Apr 19 09:25:26 PDT 2009,DarkPiano,Hows everybody this fine Sunday?! You all hangin' in? 
1559451338,Sun Apr 19 11:10:31 PDT 2009,DarkPiano,@PianoGeek Hey! Back atcha! 
1564522448,Mon Apr 20 03:53:14 PDT 2009,DarkPiano,"@TraceyHewins Same here, but a great morning anyway. "
1564541704,Mon Apr 20 03:58:18 PDT 2009,DarkPiano,"@coachparadise Hey there, Paradise. Thanks for the rainbows. "
1564542563,Mon Apr 20 03:58:33 PDT 2009,DarkPiano,@CoachCharrise Morning to you! 
1564602501,Mon Apr 20 04:13:32 PDT 2009,DarkPiano,@Allegromouse And good morning to you! 
1564604608,Mon Apr 20 04:14:04 PDT 2009,DarkPiano,@TracyeDukes Right back atcha! 
1564828385,Mon Apr 20 05:03:53 PDT 2009,DarkPiano,"@TracyeDukes Hey, thank you! Both for the listen and the kind words! "
1564829372,Mon Apr 20 05:04:04 PDT 2009,DarkPiano,@Loren57 Thank you from one Loren to another! 
1564830537,Mon Apr 20 05:04:18 PDT 2009,DarkPiano,@LatteWithLori And good morning to you! Hope you had a great one too! 
1574086674,Tue Apr 21 04:11:32 PDT 2009,DarkPiano,"@bellaclara Love that, Clare!  Hello and good day to you! "
1574128794,Tue Apr 21 04:21:39 PDT 2009,DarkPiano,@CoCreatorRadio Morning! 
1677995755,Sat May 02 05:02:12 PDT 2009,DarkPiano,"@suesshirtshop Was very busy! Looking forward to doing whatever I want today, including nothing! "
1678033302,Sat May 02 05:12:17 PDT 2009,DarkPiano,"@rolytaylor No, not yet! But I'm workin' on it! "
1678606165,Sat May 02 07:13:14 PDT 2009,DarkPiano,@FilmTruth Thats wonderful! 
1679731221,Sat May 02 10:02:55 PDT 2009,DarkPiano,"@micheledeville Lovely day to you, Michele! "
1686267004,Sun May 03 04:37:46 PDT 2009,DarkPiano,"@rkuang I like Steinway, Petrof and Yamaha as my top 3. Not necessarily in that order "
1686267785,Sun May 03 04:38:00 PDT 2009,DarkPiano,Morning everyone 
1686299586,Sun May 03 04:47:33 PDT 2009,DarkPiano,"@JohnhampsonUK Yeah coffee can do that. They have reduced-acid blends here in the states. Do they there? And yes, tea IS healthier! "
1686318570,Sun May 03 04:53:11 PDT 2009,DarkPiano,"@21stcenturyfox Thanks for retweeting that, Megan! "
1686319327,Sun May 03 04:53:25 PDT 2009,DarkPiano,@TraceyHewins Good! lol you haven't been timed out yet?! 
1686408105,Sun May 03 05:17:57 PDT 2009,DarkPiano,@BonnieBrown So how are you this morning? 
1686447691,Sun May 03 05:28:40 PDT 2009,DarkPiano,@ReikiAwakening Ah! He's probably already forgotten about it and moved on.  13 would definitely be an issue!!
1686573629,Sun May 03 05:59:24 PDT 2009,DarkPiano,"@arbonneteam Thank you, you too! "
1691310101,Sun May 03 17:34:30 PDT 2009,DarkPiano,"@suesshirtshop Did a lot of nothing, and it felt good!!  You?"
1696134815,Mon May 04 07:40:53 PDT 2009,DarkPiano,@jmbuckingham Really?? I feel special 
1751035443,Sat May 09 18:30:47 PDT 2009,DarkPiano,"All you moms, get ready to enjoy your much-deserved special day! "
1754308853,Sun May 10 05:48:44 PDT 2009,DarkPiano,@LatteWithLori I also out one out for the world's moms.  http://twiturm.com/profile/darkpiano
1754329575,Sun May 10 05:53:19 PDT 2009,DarkPiano,@LatteWithLori So are you being treated to a mom's day off? 
1754376309,Sun May 10 06:03:13 PDT 2009,DarkPiano,@BonnieBrown Hangin' in! Church gig coming up soon. Think I'll do some Aerosmith for the prelude. That'll wake those Presbyterians!! 
1754821111,Sun May 10 07:29:00 PDT 2009,DarkPiano,"@jmbuckingham Good morning, Jeanne, and happy mother's day! "
1793877919,Thu May 14 04:17:10 PDT 2009,DarkPiano,"Hey @CoachDawn, thank you! "
1793933609,Thu May 14 04:27:40 PDT 2009,DarkPiano,"It's going great, @BonnieBrown! How's yours? "
1793987011,Thu May 14 04:37:28 PDT 2009,DarkPiano,"@LarissaGlueck Thank you, Larissa! "
1825391003,Sun May 17 05:31:34 PDT 2009,DarkPiano,@2kutekreations Happy Sunday back atcha! 
1825584737,Sun May 17 06:12:15 PDT 2009,DarkPiano,"@jmbuckingham Hey Jeanne!  How is your Sunday going? And how was your Saturday, while we're at it?!"
1825973893,Sun May 17 07:22:21 PDT 2009,DarkPiano,@togetherwf Doing great!  And you?
1827124736,Sun May 17 10:02:41 PDT 2009,DarkPiano,@theladywrites Yes she is! I've met a bunch of really great people here 
1827430289,Sun May 17 10:41:39 PDT 2009,DarkPiano,"@GypsyOwl Thanks, Deborah! And good afternoon! "
1827502383,Sun May 17 10:50:49 PDT 2009,DarkPiano,"@awakeningstweet Thanks, Michele! "
1827809272,Sun May 17 11:29:37 PDT 2009,DarkPiano,@musicgeekchic @bonniebrown So how are the Illinois music tweeps doing this Sunday? 
1827980930,Sun May 17 11:50:48 PDT 2009,DarkPiano,@VickiElam Haha thanks Vicki! Back atcha! 
