id,date,user,text
1751605581,Sat May 09 19:50:38 PDT 2009,mcraddictal,@mcr_chick i wanna sleep.lol. Urgh. I feel like crying 
1752504346,Sat May 09 22:06:32 PDT 2009,mcraddictal,@mcrfash1 oh no! I'm sorry! I have to go to warped alone 
1752696792,Sat May 09 22:41:12 PDT 2009,mcraddictal,"@MCRIsAPleasure yes, very  but i'll stay up a little while longer. It's 12:40am you're right. Lol"
1754513081,Sun May 10 06:31:37 PDT 2009,mcraddictal,@AmberConfusion  it's just a phase...
1754869201,Sun May 10 07:37:14 PDT 2009,mcraddictal,@MyCheMicALmuse i'm sorry hun.  are you still gonna take the classes?
1755214110,Sun May 10 08:33:30 PDT 2009,mcraddictal,@myhaloromance  i'll go over there and kill someone if i need to. ppl are such douches
1755374549,Sun May 10 08:58:47 PDT 2009,mcraddictal,@myhaloromance back to work again  bye love
1759051133,Sun May 10 18:21:01 PDT 2009,mcraddictal,@DaniDesolation cause he's a fucktard! 
1759121956,Sun May 10 18:30:38 PDT 2009,mcraddictal,"@Dezz_MCR i'm really sorry, but no.  i haven't been able to get online today."
1759273381,Sun May 10 18:51:05 PDT 2009,mcraddictal,@TravisKing fuck! I was winning too. 
1770972679,Mon May 11 22:47:29 PDT 2009,mcraddictal,@Dezz_MCR emotional night for lori 
1771048775,Mon May 11 23:02:00 PDT 2009,mcraddictal,@TravisKing  okay. Whatever you say.
1796178219,Thu May 14 09:00:37 PDT 2009,mcraddictal,@jessiiswhoiam  alabama wouldn't suck if you were hereeee!
1823180156,Sat May 16 21:18:32 PDT 2009,mcraddictal,@mcrfash1  i don't like them
1824486580,Sun May 17 01:35:31 PDT 2009,mcraddictal,@PotFace i hate my family 
1824504687,Sun May 17 01:40:11 PDT 2009,mcraddictal,@PotFace i have 3 yrs to go 
1824515386,Sun May 17 01:43:00 PDT 2009,mcraddictal,@PotFace  sorry. I hope that works out for you
1824524421,Sun May 17 01:45:25 PDT 2009,mcraddictal,@PotFace i start working at an ice cream shop next weekend. 
1824572695,Sun May 17 01:58:32 PDT 2009,mcraddictal,My mom just walked by my room... It's 4am. I must be missing something. My posters scare me 
1824595541,Sun May 17 02:04:22 PDT 2009,mcraddictal,Random or Fucked up? My family teases me about drinking goat's blood and sacrificing my friends to satan. 
1824602426,Sun May 17 02:06:12 PDT 2009,mcraddictal,@PotFace why does everyone hate it where they live? 
1824617583,Sun May 17 02:10:13 PDT 2009,mcraddictal,@PotFace that's not boring.  just interesting
1824629906,Sun May 17 02:13:27 PDT 2009,mcraddictal,@MiDesfileNegro that doesn't mean anything  i haven't even seen them live cause they never come here
1824705391,Sun May 17 02:33:55 PDT 2009,mcraddictal,@PotFace that's so long ago. 
1824709766,Sun May 17 02:35:07 PDT 2009,mcraddictal,"Someone burned a whole in my blanket.  i don't even smoke. D: If i did, it would most definitely not be in my room"
1824744725,Sun May 17 02:44:21 PDT 2009,mcraddictal,@TravisKing it kills you  which i don't wanna think about. what happens if you die from smoking? I go all emo-depressed kid.
1825788748,Sun May 17 06:50:37 PDT 2009,mcraddictal,@myhaloromance -cries- when i got out of walmart you were already gone 
