id,date,user,text
1548797240,Fri Apr 17 22:00:01 PDT 2009,tweetpet,@tweetchild  Clean Me!
1548797247,Fri Apr 17 22:00:01 PDT 2009,tweetpet,@tweetchild  Clean Me!
1548797393,Fri Apr 17 22:00:02 PDT 2009,tweetpet,@chromachris  Clean Me!
1548797501,Fri Apr 17 22:00:03 PDT 2009,tweetpet,@reatlas  Clean Me!
1548797565,Fri Apr 17 22:00:03 PDT 2009,tweetpet,@chromachris  Clean Me!
1548797648,Fri Apr 17 22:00:04 PDT 2009,tweetpet,@reatlas  Clean Me!
1548797891,Fri Apr 17 22:00:06 PDT 2009,tweetpet,@reatlas  hungry!
1551797396,Sat Apr 18 10:00:02 PDT 2009,tweetpet,@adlantis  Clean Me!
1551797624,Sat Apr 18 10:00:03 PDT 2009,tweetpet,@tweetchild  Clean Me!
1551797745,Sat Apr 18 10:00:04 PDT 2009,tweetpet,@chromachris  Clean Me!
1551797913,Sat Apr 18 10:00:05 PDT 2009,tweetpet,@reatlas  Clean Me!
1551798363,Sat Apr 18 10:00:08 PDT 2009,tweetpet,@reatlas  hungry!
1554075266,Sat Apr 18 16:00:08 PDT 2009,tweetpet,@reatlas  hungry!
1556206377,Sat Apr 18 22:00:07 PDT 2009,tweetpet,@chromachris  Clean Me!
1556206608,Sat Apr 18 22:00:09 PDT 2009,tweetpet,@reatlas  Clean Me!
1556206785,Sat Apr 18 22:00:11 PDT 2009,tweetpet,@reatlas  hungry!
1557097460,Sun Apr 19 02:00:03 PDT 2009,tweetpet,@pcnlove125  Clean Me!
1557097568,Sun Apr 19 02:00:04 PDT 2009,tweetpet,@adlantis  Clean Me!
1557097608,Sun Apr 19 02:00:05 PDT 2009,tweetpet,@tweetchild  Clean Me!
1557097649,Sun Apr 19 02:00:05 PDT 2009,tweetpet,@chromachris  Clean Me!
1557097689,Sun Apr 19 02:00:05 PDT 2009,tweetpet,@reatlas  Clean Me!
1557261519,Sun Apr 19 03:00:02 PDT 2009,tweetpet,@pcnlove125  Clean Me!
1557261570,Sun Apr 19 03:00:03 PDT 2009,tweetpet,@adlantis  Clean Me!
1557261633,Sun Apr 19 03:00:03 PDT 2009,tweetpet,@tweetchild  Clean Me!
1557261672,Sun Apr 19 03:00:03 PDT 2009,tweetpet,@chromachris  Clean Me!
1557261737,Sun Apr 19 03:00:04 PDT 2009,tweetpet,@reatlas  Clean Me!
1557419071,Sun Apr 19 04:00:07 PDT 2009,tweetpet,@reatlas  hungry!
1558317957,Sun Apr 19 08:00:04 PDT 2009,tweetpet,@pcnlove125  Clean Me!
1558318038,Sun Apr 19 08:00:05 PDT 2009,tweetpet,@adlantis  Clean Me!
1558318104,Sun Apr 19 08:00:05 PDT 2009,tweetpet,@tweetchild  Clean Me!
1559005442,Sun Apr 19 10:00:07 PDT 2009,tweetpet,@pcnlove125  Clean Me!
1559005555,Sun Apr 19 10:00:10 PDT 2009,tweetpet,@adlantis  Clean Me!
1559005686,Sun Apr 19 10:00:11 PDT 2009,tweetpet,@tweetchild  Clean Me!
1559005835,Sun Apr 19 10:00:12 PDT 2009,tweetpet,@chromachris  Clean Me!
1559005961,Sun Apr 19 10:00:13 PDT 2009,tweetpet,@reatlas  Clean Me!
1559006047,Sun Apr 19 10:00:15 PDT 2009,tweetpet,@reatlas  hungry!
1559006131,Sun Apr 19 10:00:15 PDT 2009,tweetpet,@richstyles  Clean Me!
1559006344,Sun Apr 19 10:00:16 PDT 2009,tweetpet,@eDTGCa  Clean Me!
1564143581,Mon Apr 20 02:00:03 PDT 2009,tweetpet,@adlantis  Clean Me!
1564143645,Mon Apr 20 02:00:03 PDT 2009,tweetpet,@tweetchild  Clean Me!
1564143689,Mon Apr 20 02:00:04 PDT 2009,tweetpet,@chromachris  Clean Me!
